[];0;0;(1, 1);[1, 3.144, 1.286, 4, 0.286, 1.286, 2.286];Greedy Algorithm
[(1, 2), (2, 2), (2, 6), (6, 6), (6, 1), (1, 5), (5, 3), (3, 3), (3, 4), (4, 6)];0;1;(0, 6);[6.0, 6.0, 4.75, 5.5, 4.75, 5.0, 6.0];Minimax Algorithm
[(1, 2), (2, 2), (2, 6), (6, 6), (6, 1), (1, 5), (5, 3), (3, 3), (3, 4), (4, 6), (6, 0)];0;1;(0, 2);[6.0, 6.0, 4.5, 5.5, 4.75, 4.75, 6.0];Minimax Algorithm
[];0;1;(4, 4);[2.286, 3.286, 0.286, 1, 3.1439999999999997, 2.286, 3];Minimax Algorithm
[(4, 4)];0;1;(3, 4);[2.333, 0.666, 3.333, 3.6660000000000004, 3.3320000000000003, 3.333, 1.333];Greedy Algorithm
[(4, 4), (4, 3)];1;1;(4, 6);[2.286, 3.6189999999999998, 0.619, 2.6660000000000004, 4.144, 2.286, 3.666];Minimax Algorithm
[(6, 4), (4, 4), (4, 3)];1;1;(3, 5);[2.733, 0.666, 3.733, 3.733, 4.399, 3.8, 2.8];Greedy Algorithm
[(6, 4), (4, 4), (4, 3), (3, 5)];2;2;(1, 6);[2.686, 4.199999999999999, 1.019, 3.733, 4.372, 3.8, 3.666];Minimax Algorithm
[(1, 6), (6, 4), (4, 4), (4, 3), (3, 5)];2;2;(5, 5);[2.833, 3.25, 4.4830000000000005, 4.15, 4.916, 4.0, 3.8];Greedy Algorithm
[(1, 6), (6, 4), (4, 4), (4, 3), (3, 5), (5, 5)];2;2;(1, 5);[2.686, 4.5, 1.119, 3.833, 4.4719999999999995, 4.8, 3.666];Minimax Algorithm
[(1, 6), (6, 4), (4, 4), (4, 3), (3, 5), (5, 5), (5, 1)];1;1;(0, 1);[3.0, 4.5, 1.119, 3.833, 4.686, 4.9, 3.666];Minimax Algorithm
[(1, 6), (6, 4), (4, 4), (4, 3), (3, 5), (5, 5), (5, 1), (1, 0)];1;1;(0, 6);[3.833, 6.0, 5.333, 5.0, 5.166, 5.0, 5.0];Greedy Algorithm
[(1, 6), (6, 4), (4, 4), (4, 3), (3, 5), (5, 5), (5, 1), (1, 0), (0, 6)];0;1;(5, 6);[3.833, 5.001, 1.286, 4.0, 4.7860000000000005, 4.666, 4.666];Minimax Algorithm
[(1, 6), (6, 4), (4, 4), (4, 3), (3, 5), (5, 5), (5, 1), (1, 0), (0, 6), (6, 5)];0;1;(2, 5);[3.833, 9.0, 9.0, 6.0, 7.833, 6.0, 7.0];Greedy Algorithm
[(1, 6), (6, 4), (4, 4), (4, 3), (3, 5), (5, 5), (5, 1), (1, 0), (0, 6), (6, 5), (5, 2)];0;0;(2, 3);[3.833, 9.0, 9.0, 7.0, 7.833, 6.0, 8.0];Greedy Algorithm
[(1, 6), (6, 4), (4, 4), (4, 3), (3, 5), (5, 5), (5, 1), (1, 0), (0, 6), (6, 5), (5, 2), (2, 3)];0;1;(0, 3);[7.0, 9.0, 4.619, 6.333, 7.619, 7.333, 4.666];Minimax Algorithm
[];0;1;(6, 6);[1.286, 0.286, 1.286, 4, 2, 2, 3.8579999999999997];Minimax Algorithm
[(6, 6)];0;1;(5, 6);[2.6660000000000004, 2.333, 2.333, 1, 3, 3.333, 2.999];Greedy Algorithm
[(6, 6), (6, 5)];2;2;(3, 6);[1.619, 0.286, 1.453, 4.167, 2, 3.333, 4.858];Minimax Algorithm
[(3, 6), (6, 6), (6, 5)];2;2;(4, 5);[2.6660000000000004, 2.733, 2.733, 2.4, 3.4, 3.333, 3.999];Greedy Algorithm
[(3, 6), (6, 6), (6, 5), (5, 4)];3;2;(3, 4);[1.619, 0.286, 1.486, 4.2, 3, 4.333, 4.858];Minimax Algorithm
[(3, 6), (6, 6), (6, 5), (5, 4), (4, 3), (3, 1)];2;0;(3, 5);[2.286, 4.0, 2.2359999999999998, 5.2, 3.75, 4.25, 5.322];Minimax Algorithm
[(5, 3), (3, 6), (6, 6), (6, 5), (5, 4), (4, 3), (3, 1)];2;0;(1, 5);[3.1660000000000004, 4.0, 3.333, 4.5, 4.5, 4.333, 4.166];Greedy Algorithm
[(5, 3), (3, 6), (6, 6), (6, 5), (5, 4), (4, 3), (3, 1), (1, 5)];1;1;(2, 5);[2.369, 5.25, 4.0, 6.0, 3.75, 5.333, 6.036];Minimax Algorithm
[(5, 3), (3, 6), (6, 6), (6, 5), (5, 4), (4, 3), (3, 1), (1, 5), (5, 2)];1;1;(2, 4);[3.333, 4.0, 4.333, 4.5, 4.5, 5.5, 4.166];Greedy Algorithm
[(5, 3), (3, 6), (6, 6), (6, 5), (5, 4), (4, 3), (3, 1), (1, 5), (5, 2), (2, 4)];0;1;(4, 6);[2.75, 5.0, 4.5, 6.0, 4.75, 5.5, 5.5];Minimax Algorithm
[];0;0;(2, 2);[4, 1, 1.858, 1.429, 2, 1.429, 2];Greedy Algorithm
[(2, 2)];4;4;(2, 4);[2, 2, 5.334, 0.5, 3.6660000000000004, 0.5, 2];Minimax Algorithm
[(2, 2), (2, 4)];4;4;(0, 4);[4, 1, 2.6660000000000004, 1.333, 3, 1.333, 2];Greedy Algorithm
[(2, 2), (2, 4), (4, 0)];3;2;(0, 2);[3, 2, 5.4, 0.533, 4.666, 0.533, 2];Minimax Algorithm
[(2, 2), (2, 4), (4, 0), (0, 2)];2;2;(1, 2);[3, 3.1999999999999997, 5.4, 0.933, 4.666, 0.933, 2.4];Minimax Algorithm
[(2, 2), (2, 4), (4, 0), (0, 2), (2, 1)];2;2;(1, 4);[5, 2, 4.5, 1.75, 4.0, 1.75, 2];Greedy Algorithm
[(2, 2), (2, 4), (4, 0), (0, 2), (2, 1), (1, 4)];1;2;(2, 6);[3, 4.3, 5.4, 1.35, 5.5, 1.35, 3.5];Minimax Algorithm
[(6, 2), (2, 2), (2, 4), (4, 0), (0, 2), (2, 1), (1, 4)];1;2;(6, 6);[5, 2.667, 5.5, 2.584, 4.334, 2.584, 5.0009999999999994];Greedy Algorithm
[(6, 6), (6, 2), (2, 2), (2, 4), (4, 0), (0, 2), (2, 1), (1, 4)];1;2;(4, 6);[3, 4.467, 5.4, 1.5170000000000001, 5.5, 1.5170000000000001, 5.001];Minimax Algorithm
[(6, 6), (6, 2), (2, 2), (2, 4), (4, 0), (0, 2), (2, 1), (1, 4), (4, 6)];1;2;(0, 6);[5, 2.5, 5.5, 2.417, 5.334, 2.417, 5.5];Greedy Algorithm
[(6, 6), (6, 2), (2, 2), (2, 4), (4, 0), (0, 2), (2, 1), (1, 4), (4, 6), (6, 0)];0;1;(0, 1);[4, 6.0, 5.4, 1.95, 5.5, 1.95, 6.0];Minimax Algorithm
[];0;0;(3, 3);[1, 1.286, 1.286, 3.572, 2, 3, 1];Greedy Algorithm
[(3, 3)];2;2;(3, 6);[2.333, 2.333, 1.333, 3.666, 3.333, 1.333, 2.9990000000000006];Minimax Algorithm
[(3, 3), (3, 6)];2;2;(3, 4);[1.333, 1.286, 1.619, 4.572, 2.6660000000000004, 3.333, 2.9990000000000006];Greedy Algorithm
[(4, 3), (3, 3), (3, 6)];3;1;(4, 4);[2.4, 2.333, 1.533, 4.666, 4.6000000000000005, 1.4, 3.1999999999999997];Minimax Algorithm
[(4, 4), (4, 3), (3, 3), (3, 6)];3;1;(4, 5);[1.7999999999999998, 1.686, 1.619, 4.572, 3.733, 4.2, 3.1999999999999997];Greedy Algorithm
[(5, 4), (4, 4), (4, 3), (3, 3), (3, 6)];1;1;(3, 5);[2.5, 2.25, 1.45, 4.5, 5.7, 2.5, 3.5];Minimax Algorithm
[(3, 5), (5, 4), (4, 4), (4, 3), (3, 3), (3, 6)];1;1;(1, 6);[1.7999999999999998, 3.25, 2.333, 6.0, 3.733, 5.550000000000001, 3.1999999999999997];Greedy Algorithm
[(3, 5), (5, 4), (4, 4), (4, 3), (3, 3), (3, 6), (6, 1)];0;2;(0, 1);[4.0009999999999994, 3.333, 2.2, 4.666, 5.7, 3.167, 4.667];Minimax Algorithm
[(3, 5), (5, 4), (4, 4), (4, 3), (3, 3), (3, 6), (6, 1), (1, 0)];0;2;(0, 3);[2.8, 3.833, 2.416, 5.666, 3.733, 5.550000000000001, 3.1999999999999997];Greedy Algorithm
[];0;0;(2, 2);[2, 2, 3.286, 0, 3.286, 1, 2];Greedy Algorithm
[(2, 2)];3;3;(2, 6);[1, 1, 4.167, 2.167, 1.167, 1, 4.167];Minimax Algorithm
[(2, 2), (2, 6)];3;3;(4, 6);[2, 2, 4.333, 0, 3.6660000000000004, 1.333, 3];Greedy Algorithm
[(2, 2), (2, 6), (6, 4)];2;1;(2, 3);[1.4, 1.4, 4.4, 3.5999999999999996, 2.8, 1.8, 5.4];Minimax Algorithm
[(3, 2), (2, 2), (2, 6), (6, 4)];2;1;(1, 4);[3.0, 3.1999999999999997, 5.333, 3.2, 3.6660000000000004, 2.333, 3.6];Greedy Algorithm
[(3, 2), (2, 2), (2, 6), (6, 4), (4, 1)];1;1;(3, 4);[1.9, 3.5, 4.5, 3.6999999999999997, 4.0, 2.4, 5.4];Minimax Algorithm
[(4, 3), (3, 2), (2, 2), (2, 6), (6, 4), (4, 1)];1;1;(0, 4);[3.5, 3.5, 5.333, 4.2, 4.666, 2.9330000000000003, 3.6];Greedy Algorithm
[(0, 4), (4, 3), (3, 2), (2, 2), (2, 6), (6, 4), (4, 1)];1;1;(0, 2);[3.067, 4.001, 4.333, 3.867, 4.833, 2.567, 5.4];Minimax Algorithm
[(2, 0), (0, 4), (4, 3), (3, 2), (2, 2), (2, 6), (6, 4), (4, 1)];1;1;(2, 5);[5.167, 4.001, 6.333, 4.7669999999999995, 5.333, 4.667, 3.6];Greedy Algorithm
[(5, 2), (2, 0), (0, 4), (4, 3), (3, 2), (2, 2), (2, 6), (6, 4), (4, 1)];1;1;(5, 6);[3.4, 5.0, 5.333, 4.3, 4.833, 3.9, 5.5];Minimax Algorithm
[(6, 5), (5, 2), (2, 0), (0, 4), (4, 3), (3, 2), (2, 2), (2, 6), (6, 4), (4, 1)];1;1;(0, 6);[6.0, 5.0, 6.333, 5.6, 5.333, 6.0, 4.6];Greedy Algorithm
[(0, 6), (6, 5), (5, 2), (2, 0), (0, 4), (4, 3), (3, 2), (2, 2), (2, 6), (6, 4), (4, 1)];0;1;(1, 6);[9.0, 6.0, 5.333, 5.4, 4.833, 5.9, 6.0];Minimax Algorithm
[(0, 6), (6, 5), (5, 2), (2, 0), (0, 4), (4, 3), (3, 2), (2, 2), (2, 6), (6, 4), (4, 1), (1, 6)];0;1;(6, 6);[9.0, 6.0, 5.333, 5.4, 4.833, 5.9, 6.0];Minimax Algorithm
[];0;1;(3, 3);[1.286, 3, 1.286, 3.43, 1.286, 1.286, 2.286];Minimax Algorithm
[(3, 3)];1;1;(1, 3);[1.286, 3.286, 1.286, 3.43, 1.572, 1.286, 2.286];Minimax Algorithm
[(3, 3), (3, 1)];1;1;(1, 6);[2.8, 3, 2.4, 3.9999999999999996, 2.8, 4.4, 3.1999999999999997];Greedy Algorithm
[(3, 3), (3, 1), (1, 6)];0;2;(6, 6);[1.666, 4.286, 1.333, 3.6650000000000005, 1.952, 1.333, 3.9990000000000006];Minimax Algorithm
[(3, 3), (3, 1), (1, 6), (6, 6)];0;2;(5, 6);[2.9, 3, 2.5, 4.25, 2.9, 4.25, 4.3];Greedy Algorithm
[(3, 3), (3, 1), (1, 6), (6, 6), (6, 5)];0;1;(1, 5);[1.7329999999999999, 4.2, 1.4, 3.9999999999999996, 1.933, 2.4, 5.066000000000001];Minimax Algorithm
[(3, 3), (3, 1), (1, 6), (6, 6), (6, 5), (5, 1)];0;1;(1, 2);[3.734, 4, 4.001, 5.335, 3.734, 5.667, 4.4670000000000005];Greedy Algorithm
[(3, 3), (3, 1), (1, 6), (6, 6), (6, 5), (5, 1), (1, 2)];0;1;(2, 6);[1.75, 5.2, 2.5, 4.25, 1.95, 2.5, 4.75];Minimax Algorithm
[];0;0;(2, 2);[3, 2, 3.858, 3, 1.286, 1.286, 0.286];Greedy Algorithm
[(2, 2)];1;1;(0, 2);[2.333, 1, 2.9990000000000006, 1, 3.666, 1.333, 3.333];Minimax Algorithm
[(2, 2), (2, 0)];1;1;(2, 3);[4.167, 2.333, 4.857999999999999, 3.9990000000000006, 1.4529999999999998, 1.619, 0.619];Greedy Algorithm
[(3, 2), (2, 2), (2, 0)];1;1;(3, 3);[2.4, 1.4, 3.9990000000000006, 3.1999999999999997, 3.7329999999999997, 1.733, 3.733];Minimax Algorithm
[(3, 3), (3, 2), (2, 2), (2, 0)];1;1;(0, 3);[4.167, 2.2, 4.857999999999999, 4.6000000000000005, 1.4529999999999998, 1.486, 0.486];Greedy Algorithm
[(3, 3), (3, 2), (2, 2), (2, 0), (0, 3)];0;0;(3, 4);[4.6, 2.2, 5.171999999999999, 4.6000000000000005, 2.2, 1.486, 0.486];Greedy Algorithm
[(3, 3), (3, 2), (2, 2), (2, 0), (0, 3), (3, 4)];0;3;(4, 6);[3.4, 2.0, 4.333, 5.333, 4.733, 2.333, 5.668];Minimax Algorithm
[(3, 3), (3, 2), (2, 2), (2, 0), (0, 3), (3, 4), (4, 6)];0;2;(0, 6);[3.667, 2.0, 4.333, 4.9990000000000006, 5.0, 2.333, 5.3340000000000005];Minimax Algorithm
[(3, 3), (3, 2), (2, 2), (2, 0), (0, 3), (3, 4), (4, 6), (6, 0)];0;2;(0, 5);[5.6, 3.333, 5.885999999999999, 5.666, 3.2, 5.0, 3.6189999999999998];Greedy Algorithm
[(3, 3), (3, 2), (2, 2), (2, 0), (0, 3), (3, 4), (4, 6), (6, 0), (0, 5)];0;1;(4, 5);[4.5, 2.167, 4.5, 5.5, 5.0, 3.5, 5.501];Minimax Algorithm
[(3, 3), (3, 2), (2, 2), (2, 0), (0, 3), (3, 4), (4, 6), (6, 0), (0, 5), (5, 4)];0;1;(1, 4);[4.5, 5.5, 4.5, 6.5, 5.0, 5.0, 6.334];Minimax Algorithm
[(3, 3), (3, 2), (2, 2), (2, 0), (0, 3), (3, 4), (4, 6), (6, 0), (0, 5), (5, 4), (4, 1)];0;1;(1, 2);[5.6, 5.0, 7.0, 7.0, 5.6, 6.0, 5.0];Greedy Algorithm
[];0;0;(1, 1);[1.286, 3.572, 1.286, 2, 2, 2, 0];Minimax Algorithm
[(1, 1)];0;0;(1, 4);[1.333, 3.666, 2.333, 1.333, 2.9990000000000006, 3.333, 1.333];Greedy Algorithm
[(1, 1), (1, 4)];2;2;(1, 3);[1.619, 4.572, 1.619, 3.332, 3.9990000000000006, 2.333, 0.666];Minimax Algorithm
[(3, 1), (1, 1), (1, 4)];2;2;(3, 3);[1.733, 4.666, 2.733, 3.5999999999999996, 3.1999999999999997, 3.4, 1.7999999999999998];Greedy Algorithm
[(3, 3), (3, 1), (1, 1), (1, 4)];1;2;(3, 5);[1.619, 4.572, 1.619, 4.399, 4.2, 2.8, 1.133];Minimax Algorithm
[(5, 3), (3, 3), (3, 1), (1, 1), (1, 4)];1;2;(5, 5);[1.733, 4.666, 2.733, 4.7, 3.5, 4.75, 2.15];Greedy Algorithm
[(5, 5), (5, 3), (3, 3), (3, 1), (1, 1), (1, 4)];1;2;(1, 5);[1.583, 4.5, 1.583, 4.4990000000000006, 4.5, 3.9, 1.233];Minimax Algorithm
[(1, 5), (5, 5), (5, 3), (3, 3), (3, 1), (1, 1), (1, 4)];1;2;(1, 6);[2.733, 5.666, 3.733, 5.467, 4.0009999999999994, 6.667, 5.667];Greedy Algorithm
[(6, 1), (1, 5), (5, 5), (5, 3), (3, 3), (3, 1), (1, 1), (1, 4)];0;2;(4, 4);[2.583, 5.5, 2.583, 5.333, 5.0009999999999994, 4.667, 5.667];Minimax Algorithm
[(6, 1), (1, 5), (5, 5), (5, 3), (3, 3), (3, 1), (1, 1), (1, 4), (4, 4)];0;2;(2, 4);[4.2330000000000005, 6.333, 6.0, 6.567, 5.834, 7.167, 8.0];Greedy Algorithm
[(6, 1), (1, 5), (5, 5), (5, 3), (3, 3), (3, 1), (1, 1), (1, 4), (4, 4), (4, 2)];0;1;(2, 2);[4.083, 6.25, 6.0, 6.5, 6.834, 5.167, 8.0];Minimax Algorithm
[(6, 1), (1, 5), (5, 5), (5, 3), (3, 3), (3, 1), (1, 1), (1, 4), (4, 4), (4, 2), (2, 2)];0;1;(2, 5);[5.7330000000000005, 6.333, 9.0, 8.067, 7.667, 7.0, 14.0];Greedy Algorithm
[(6, 1), (1, 5), (5, 5), (5, 3), (3, 3), (3, 1), (1, 1), (1, 4), (4, 4), (4, 2), (2, 2), (2, 5)];0;0;(0, 5);[13.0, 9.0, 11.0, 10.667, 7.667, 9.0, 16.0];Greedy Algorithm
[];0;0;(2, 2);[1, 1, 2.572, 2.286, 2, 1.286, 3];Minimax Algorithm
[(2, 2)];3;3;(2, 6);[3, 2, 4.334, 0.167, 1.333, 1.167, 3.333];Greedy Algorithm
[(2, 2), (2, 6)];3;3;(6, 6);[1, 1, 3.6660000000000004, 2.333, 2.167, 1.333, 4.167];Minimax Algorithm
[(2, 2), (2, 6), (6, 6)];2;2;(0, 2);[3.8, 2, 4.334, 0.5670000000000001, 1.2, 1.5670000000000002, 4.2];Greedy Algorithm
[(0, 2), (2, 2), (2, 6), (6, 6)];2;2;(3, 6);[2.8, 1.4, 4.7330000000000005, 3.6, 2.5669999999999997, 1.733, 4.167];Minimax Algorithm
[(0, 2), (2, 2), (2, 6), (6, 6), (6, 3)];2;0;(0, 6);[4.15, 2.75, 4.917, 4.0, 2.0, 1.5670000000000002, 5.25];Greedy Algorithm
[(6, 0), (0, 2), (2, 2), (2, 6), (6, 6), (6, 3)];2;0;(3, 5);[4.15, 2.15, 5.15, 3.6, 3.4, 4.0, 5.25];Minimax Algorithm
[(6, 0), (0, 2), (2, 2), (2, 6), (6, 6), (6, 3), (3, 5)];1;1;(5, 6);[4.15, 2.75, 4.917, 5.0, 2.083, 2.567, 5.333];Greedy Algorithm
[(6, 0), (0, 2), (2, 2), (2, 6), (6, 6), (6, 3), (3, 5), (5, 6)];1;1;(1, 6);[4.15, 4.0, 5.15, 4.199999999999999, 4.15, 5.25, 6.0];Minimax Algorithm
[(6, 0), (0, 2), (2, 2), (2, 6), (6, 6), (6, 3), (3, 5), (5, 6), (6, 1)];0;2;(0, 1);[5.0, 3.75, 4.917, 5.25, 1.75, 3.167, 6.0];Greedy Algorithm
[(6, 0), (0, 2), (2, 2), (2, 6), (6, 6), (6, 3), (3, 5), (5, 6), (6, 1), (1, 0)];0;2;(0, 4);[5.15, 5.0, 5.15, 4.8, 6.0, 5.5, 7.0];Minimax Algorithm
[(6, 0), (0, 2), (2, 2), (2, 6), (6, 6), (6, 3), (3, 5), (5, 6), (6, 1), (1, 0), (0, 4)];0;1;(4, 4);[6.0, 5.75, 4.917, 6.5, 10.0, 5.167, 8.0];Greedy Algorithm
[(6, 0), (0, 2), (2, 2), (2, 6), (6, 6), (6, 3), (3, 5), (5, 6), (6, 1), (1, 0), (0, 4), (4, 4)];0;1;(2, 4);[5.15, 5.0, 6.0, 5.4, 6.0, 5.75, 6.0];Minimax Algorithm
[];0;1;(1, 1);[2.286, 2.858, 1.286, 1, 1, 2.286, 3];Greedy Algorithm
[(1, 1)];0;1;(1, 4);[1.666, 3.999, 1.666, 3.333, 3.332, 0.666, 3];Minimax Algorithm
[(1, 1), (1, 4)];1;1;(1, 6);[2.6189999999999998, 3.858, 1.952, 1.333, 3.332, 2.6189999999999998, 3.333];Greedy Algorithm
[(6, 1), (1, 1), (1, 4)];1;1;(6, 6);[1.733, 4.9990000000000006, 1.933, 3.4, 3.5999999999999996, 0.7330000000000001, 4.2];Minimax Algorithm
[(6, 6), (6, 1), (1, 1), (1, 4)];2;1;(5, 6);[2.686, 3.972, 2.419, 1.8, 3.5999999999999996, 3.5999999999999996, 4.333];Greedy Algorithm
[(5, 6), (6, 6), (6, 1), (1, 1), (1, 4)];2;1;(4, 6);[1.733, 5.416, 2.733, 4.15, 3.9499999999999997, 4.0, 5.25];Minimax Algorithm
[(5, 6), (6, 6), (6, 1), (1, 1), (1, 4), (4, 6)];1;1;(0, 5);[3.5, 4.186, 2.336, 2.3, 4.699999999999999, 3.5999999999999996, 5.25];Greedy Algorithm
[(0, 5), (5, 6), (6, 6), (6, 1), (1, 1), (1, 4), (4, 6)];1;1;(0, 6);[4.001, 5.75, 2.733, 4.817, 4.2170000000000005, 5.0, 5.25];Minimax Algorithm
[(0, 5), (5, 6), (6, 6), (6, 1), (1, 1), (1, 4), (4, 6), (6, 0)];1;1;(0, 2);[5.001, 5.067, 5.0, 2.467, 5.4670000000000005, 4.199999999999999, 7.0];Greedy Algorithm
[(0, 5), (5, 6), (6, 6), (6, 1), (1, 1), (1, 4), (4, 6), (6, 0), (0, 2)];1;1;(2, 3);[6.0, 6.083, 3.733, 6.0, 5.15, 5.25, 5.25];Minimax Algorithm
[(0, 5), (5, 6), (6, 6), (6, 1), (1, 1), (1, 4), (4, 6), (6, 0), (0, 2), (2, 3)];0;1;(3, 6);[6.0, 5.4, 5.0, 3.8, 5.800000000000001, 4.199999999999999, 6.0];Greedy Algorithm
[];0;0;(2, 2);[2.286, 2.286, 3.43, 3.286, 1.286, 2, 1.286];Minimax Algorithm
[(2, 2)];0;0;(2, 5);[2.286, 2.286, 3.43, 3.286, 1.572, 2.286, 1.286];Minimax Algorithm
[(2, 2), (2, 5)];0;4;(5, 5);[2.4, 3.4, 4.0, 1.4, 1.5999999999999999, 5.2, 2.4];Greedy Algorithm
[(2, 2), (2, 5), (5, 5)];0;4;(0, 5);[2.666, 2.333, 3.665, 3.333, 1.952, 3.286, 1.333];Minimax Algorithm
[(2, 2), (2, 5), (5, 5), (5, 0)];0;2;(0, 1);[3.5, 3.5, 4.5, 1.5, 1.7, 6.2, 2.5];Greedy Algorithm
[(2, 2), (2, 5), (5, 5), (5, 0), (0, 1)];0;2;(1, 6);[3.733, 3.4, 4.2, 4.0, 2.619, 3.286, 2.8000000000000003];Minimax Algorithm
[(2, 2), (2, 5), (5, 5), (5, 0), (0, 1), (1, 6)];0;2;(0, 6);[4.334, 4.667, 5.335, 1.667, 2.5340000000000003, 6.2, 3.667];Greedy Algorithm
[(2, 2), (2, 5), (5, 5), (5, 0), (0, 1), (1, 6), (6, 0)];0;2;(0, 3);[4.833, 3.5, 4.5, 4.0, 2.719, 3.286, 3.6];Minimax Algorithm
[(2, 2), (2, 5), (5, 5), (5, 0), (0, 1), (1, 6), (6, 0), (0, 3)];0;1;(3, 5);[5.667, 5.0, 7.0, 3.0, 2.667, 6.0, 4.0];Greedy Algorithm
