[];0;0;(1, 1);[1, 3.144, 1.286, 4, 0.286, 1.286, 2.286];Greedy Algorithm
[(3, 5), (5, 5), (5, 2), (2, 2), (2, 3), (3, 6), (6, 1), (1, 5)];1;1;(3, 3);[1.666, 4.0, 4.386, 4.666, 2.719, 5.666, 3.5330000000000004];Greedy Algorithm
[(3, 3), (3, 5), (5, 5), (5, 2), (2, 2), (2, 3), (3, 6), (6, 1), (1, 5)];1;1;(1, 3);[2.833, 5.0, 5.7330000000000005, 5.666, 2.066, 5.0, 4.3];Minimax Algorithm
[(1, 3), (3, 3), (3, 5), (5, 5), (5, 2), (2, 2), (2, 3), (3, 6), (6, 1), (1, 5)];1;1;(0, 1);[4.5, 5.0, 4.386, 6.833, 4.219, 6.0, 3.7];Greedy Algorithm
[(0, 1), (1, 3), (3, 3), (3, 5), (5, 5), (5, 2), (2, 2), (2, 3), (3, 6), (6, 1), (1, 5)];1;1;(0, 6);[4.333, 6.0, 7.333, 5.666, 3.666, 6.0, 8.0];Minimax Algorithm
[(6, 0), (0, 1), (1, 3), (3, 3), (3, 5), (5, 5), (5, 2), (2, 2), (2, 3), (3, 6), (6, 1), (1, 5)];0;1;(4, 5);[7.0, 7.5, 8.5, 9.5, 16.0, 7.5, 10.0];Greedy Algorithm
[];0;1;(1, 1);[1, 3.144, 2.286, 1.286, 3.286, 1.286, 2];Minimax Algorithm
[(1, 1)];1;1;(1, 6);[4, 3.332, 2.333, 1.666, 2.333, 2.6660000000000004, 2.6660000000000004];Greedy Algorithm
[(1, 1), (1, 6)];1;1;(4, 6);[1, 4.332000000000001, 2.333, 1.333, 3.333, 1.333, 3];Minimax Algorithm
[(1, 1), (1, 6), (6, 4)];0;2;(0, 4);[4.2, 3.5999999999999996, 2.6, 1.7329999999999999, 3.4, 2.733, 3.6660000000000004];Greedy Algorithm
[(1, 1), (1, 6), (6, 4), (4, 0)];0;2;(0, 1);[2, 4.6, 2.4, 1.4, 4.4, 1.4, 3];Minimax Algorithm
[];0;0;(2, 2);[2.286, 1.286, 3.43, 2.286, 3, 1.286, 1.286];Greedy Algorithm
[(2, 2)];1;1;(2, 4);[2.286, 1.286, 3.43, 2.286, 3.286, 1.286, 1.572];Greedy Algorithm
[(2, 2), (2, 4)];1;1;(3, 4);[1.8, 4.4, 4.0, 3.1999999999999997, 3, 3.8, 1.4];Minimax Algorithm
[(2, 2), (2, 4), (4, 3)];0;2;(3, 3);[2.666, 1.333, 3.665, 3.999, 4.286, 1.666, 1.619];Greedy Algorithm
[(2, 2), (2, 4), (4, 3), (3, 3)];0;2;(1, 3);[1.9, 4.25, 4.25, 4.3, 3, 3.9, 1.5];Minimax Algorithm
[(2, 2), (2, 4), (4, 3), (3, 3), (3, 1)];0;1;(0, 1);[3.1999999999999997, 2.4, 4.0, 5.133, 4.286, 1.733, 2.086];Greedy Algorithm
[(2, 2), (2, 4), (4, 3), (3, 3), (3, 1), (1, 0)];0;1;(0, 5);[3.067, 5.667, 5.335, 4.734, 3, 5.0009999999999994, 2.334];Minimax Algorithm
[(2, 2), (2, 4), (4, 3), (3, 3), (3, 1), (1, 0), (0, 5)];0;1;(4, 5);[4.3, 2.5, 4.5, 5.233, 4.25, 2.833, 2.15];Greedy Algorithm
[(2, 2), (2, 4), (4, 3), (3, 3), (3, 1), (1, 0), (0, 5), (5, 4)];0;1;(1, 4);[3.4, 5.5, 6.5, 5.067, 4, 6.334, 2.667];Minimax Algorithm
[(2, 2), (2, 4), (4, 3), (3, 3), (3, 1), (1, 0), (0, 5), (5, 4), (4, 1)];0;0;(1, 6);[4.9, 6.0, 7.5, 5.067, 5.5, 7.167, 7.0];Minimax Algorithm
[(2, 2), (2, 4), (4, 3), (3, 3), (3, 1), (1, 0), (0, 5), (5, 4), (4, 1), (1, 6)];0;1;(3, 6);[4.9, 5.0, 6.5, 5.5, 5.25, 3.5, 3.65];Greedy Algorithm
[];0;0;(2, 2);[1, 2.286, 3.572, 3, 0.286, 3, 1];Greedy Algorithm
[(2, 2)];0;0;(2, 6);[3.333, 1.333, 3.6660000000000004, 1.333, 2.6660000000000004, 2, 2.9989999999999997];Minimax Algorithm
[(2, 2), (2, 6)];2;1;(2, 3);[1.333, 2.286, 4.572, 3.6660000000000004, 0.952, 3, 2.9990000000000006];Greedy Algorithm
[(3, 2), (2, 2), (2, 6)];2;1;(5, 6);[3.333, 1.333, 4.666, 2.8, 3.466, 2.4, 3.0660000000000003];Minimax Algorithm
[(3, 2), (2, 2), (2, 6), (6, 5)];2;3;(3, 5);[1.333, 2.286, 4.572, 3.6660000000000004, 1.152, 4.2, 3.9990000000000006];Greedy Algorithm
[(5, 3), (3, 2), (2, 2), (2, 6), (6, 5)];2;3;(0, 5);[4.0, 1.833, 4.666, 3.8, 3.5660000000000003, 3.5, 3.233];Minimax Algorithm
[(5, 3), (3, 2), (2, 2), (2, 6), (6, 5), (5, 0)];2;1;(1, 5);[3.0, 3.5, 4.786, 3.6660000000000004, 1.652, 5.2, 4.166];Greedy Algorithm
[(1, 5), (5, 3), (3, 2), (2, 2), (2, 6), (6, 5), (5, 0)];2;1;(0, 4);[4.167, 4.001, 5.334, 4.067, 5.335, 4.667, 3.567];Minimax Algorithm
[(1, 5), (5, 3), (3, 2), (2, 2), (2, 6), (6, 5), (5, 0), (0, 4)];1;0;(1, 6);[4.167, 4.0, 5.5, 4.667, 6.0, 6.0, 5.334];Greedy Algorithm
[(6, 1), (1, 5), (5, 3), (3, 2), (2, 2), (2, 6), (6, 5), (5, 0), (0, 4)];1;0;(4, 4);[4.667, 5.334, 5.667, 5.0, 7.0, 5.0, 6.0];Minimax Algorithm
[];0;0;(1, 1);[0, 2.858, 2, 2.286, 1.286, 1.286, 3];Minimax Algorithm
[(1, 1)];2;2;(1, 2);[1.333, 3.9990000000000006, 2.999, 1.333, 1.666, 3.333, 2.333];Greedy Algorithm
[(1, 1), (1, 2)];2;2;(2, 2);[0.333, 3.9990000000000006, 3.9990000000000006, 2.333, 1.666, 1.333, 3.333];Minimax Algorithm
[(1, 1), (1, 2), (2, 2)];1;1;(0, 1);[3.8000000000000003, 3.9990000000000006, 4.2, 1.933, 2.333, 3.933, 3.0];Greedy Algorithm
[(0, 1), (1, 1), (1, 2), (2, 2)];1;1;(2, 3);[3.8000000000000003, 5.066, 4.266, 3.2, 2.666, 1.933, 3.933];Minimax Algorithm
[(0, 1), (1, 1), (1, 2), (2, 2), (2, 3)];0;1;(3, 5);[4.5, 4.166, 5.550000000000001, 3.083, 2.983, 4.5, 3.15];Greedy Algorithm
[(0, 1), (1, 1), (1, 2), (2, 2), (2, 3), (3, 5)];0;1;(5, 5);[4.5, 5.2330000000000005, 4.416, 4.55, 3.316, 3.5, 4.083];Minimax Algorithm
[(0, 1), (1, 1), (1, 2), (2, 2), (2, 3), (3, 5), (5, 5)];0;2;(5, 6);[5.667, 4.166, 6.067, 3.333, 3.233, 6.0, 3.334];Greedy Algorithm
[(0, 1), (1, 1), (1, 2), (2, 2), (2, 3), (3, 5), (5, 5), (5, 6)];0;2;(4, 6);[6.0, 5.9, 5.333, 5.4, 6.0, 5.5, 5.333];Minimax Algorithm
[(0, 1), (1, 1), (1, 2), (2, 2), (2, 3), (3, 5), (5, 5), (5, 6), (6, 4)];0;1;(4, 4);[8.0, 4.833, 7.167, 4.833, 7.0, 7.0, 5.167];Greedy Algorithm
[];0;0;(1, 1);[1.286, 4.144, 2.286, 1.286, 3, 2, 1.286];Greedy Algorithm
[(1, 1)];2;2;(1, 4);[1.286, 4.144, 2.286, 1.286, 3.286, 2, 1.572];Greedy Algorithm
[(1, 1), (1, 4)];2;2;(4, 4);[2.4, 3.5999999999999996, 2.4, 1.4, 4.2, 2, 2.6];Minimax Algorithm
[(1, 1), (1, 4), (4, 4)];1;2;(1, 5);[1.286, 4.144, 2.6189999999999998, 1.619, 4.167, 2.666, 1.453];Greedy Algorithm
[(5, 1), (1, 1), (1, 4), (4, 4)];1;2;(5, 6);[2.9, 4.699999999999999, 2.4, 1.9, 4.25, 3, 3.75];Minimax Algorithm
[(6, 5), (5, 1), (1, 1), (1, 4), (4, 4)];1;2;(2, 6);[1.286, 4.258, 2.8, 1.619, 4.2, 3.7329999999999997, 2.4859999999999998];Greedy Algorithm
[(2, 6), (6, 5), (5, 1), (1, 1), (1, 4), (4, 4)];1;2;(0, 2);[4.001, 4.9670000000000005, 3.4, 2.567, 4.333, 3, 5.0];Minimax Algorithm
[(0, 2), (2, 6), (6, 5), (5, 1), (1, 1), (1, 4), (4, 4)];1;2;(0, 4);[3.5, 4.4719999999999995, 3.8, 2.119, 4.2, 3.7329999999999997, 2.9859999999999998];Greedy Algorithm
[(0, 2), (2, 6), (6, 5), (5, 1), (1, 1), (1, 4), (4, 4), (4, 0)];1;2;(0, 5);[6.0, 5.3, 4.4, 3.9, 5.333, 5.0, 5.333];Minimax Algorithm
[(0, 2), (2, 6), (6, 5), (5, 1), (1, 1), (1, 4), (4, 4), (4, 0), (0, 5)];0;1;(4, 5);[5.0009999999999994, 4.638999999999999, 3.8, 2.286, 4.333, 4.7330000000000005, 3.286];Greedy Algorithm
[(0, 2), (2, 6), (6, 5), (5, 1), (1, 1), (1, 4), (4, 4), (4, 0), (0, 5), (5, 4)];0;1;(3, 4);[10.0, 8.9, 4.4, 13.0, 6.333, 8.0, 8.833];Minimax Algorithm
[(0, 2), (2, 6), (6, 5), (5, 1), (1, 1), (1, 4), (4, 4), (4, 0), (0, 5), (5, 4), (4, 3)];0;1;(2, 3);[6.0, 5.571999999999999, 5.0, 3.619, 5.333, 5.333, 3.619];Greedy Algorithm
[];0;1;(1, 1);[3, 2.7159999999999997, 2.4290000000000003, 1.429, 2.4290000000000003, 2.4290000000000003, 0];Greedy Algorithm
[(1, 1)];0;1;(1, 6);[2.333, 4.332000000000001, 1.666, 2.6660000000000004, 2.333, 2.6660000000000004, 3.332];Minimax Algorithm
[(1, 1), (1, 6)];0;0;(4, 6);[2.333, 4.332000000000001, 1.9989999999999999, 2.9990000000000006, 2.999, 2.6660000000000004, 3.332];Minimax Algorithm
[(1, 1), (1, 6), (6, 4)];0;2;(0, 4);[3.4, 3.5999999999999996, 2.4, 1.4, 3.4, 2.4, 2.4];Greedy Algorithm
[(1, 1), (1, 6), (6, 4), (4, 0)];0;2;(0, 3);[3.333, 4.6, 2.066, 3.5999999999999996, 4.133, 3.133, 3.399];Minimax Algorithm
[(1, 1), (1, 6), (6, 4), (4, 0), (0, 3)];0;1;(3, 3);[4.4, 4.0, 2.5, 4.0, 4.0, 3.0, 2.9];Greedy Algorithm
[(1, 1), (1, 6), (6, 4), (4, 0), (0, 3), (3, 3)];0;1;(2, 3);[3.333, 5.25, 3.25, 4.7, 4.65, 3.233, 3.8160000000000003];Minimax Algorithm
[(1, 1), (1, 6), (6, 4), (4, 0), (0, 3), (3, 3), (3, 2)];0;2;(0, 2);[4.333, 4.668, 3.667, 5.167, 4.167, 3.167, 2.833];Greedy Algorithm
[(1, 1), (1, 6), (6, 4), (4, 0), (0, 3), (3, 3), (3, 2), (2, 0)];0;2;(0, 1);[4.333, 5.667999999999999, 4.167, 4.867000000000001, 4.817, 3.4000000000000004, 3.8160000000000003];Minimax Algorithm
[];0;0;(1, 1);[3, 3.144, 1.286, 0.286, 0.286, 2.286, 3];Minimax Algorithm
[(1, 1)];1;1;(1, 6);[2, 3.332, 2.833, 5.833, 1.833, 1.333, 2.5];Greedy Algorithm
[(1, 1), (1, 6)];1;1;(6, 6);[3, 4.332000000000001, 1.5, 0.5, 0.5, 2.333, 4.5009999999999994];Minimax Algorithm
[(1, 1), (1, 6), (6, 6)];0;0;(5, 6);[3, 4.332000000000001, 1.833, 0.5, 0.8330000000000001, 2.9989999999999997, 4.5009999999999994];Minimax Algorithm
[(1, 1), (1, 6), (6, 6), (6, 5)];0;1;(3, 5);[2, 3.75, 3.0, 5.5, 2.0, 2.5, 4.25];Greedy Algorithm
[(1, 1), (1, 6), (6, 6), (6, 5), (5, 3)];0;1;(0, 1);[3.4, 4.599, 1.833, 2.2, 1.233, 3.999, 4.933999999999999];Minimax Algorithm
[(0, 1), (1, 1), (1, 6), (6, 6), (6, 5), (5, 3)];2;4;(0, 3);[3, 4.833, 3.0, 5.666, 2.0, 2.5, 4.333];Greedy Algorithm
[(3, 0), (0, 1), (1, 1), (1, 6), (6, 6), (6, 5), (5, 3)];3;3;(3, 3);[3, 4.833, 3.0, 5.666, 2.0, 2.5, 4.333];Greedy Algorithm
[(3, 0), (0, 1), (1, 1), (1, 6), (6, 6), (6, 5), (5, 3), (3, 3)];2;2;(2, 3);[3, 5.0, 4.667999999999999, 5.666, 2.667, 3.167, 4.5];Greedy Algorithm
[(3, 0), (0, 1), (1, 1), (1, 6), (6, 6), (6, 5), (5, 3), (3, 3), (3, 2)];2;2;(2, 2);[4.4, 5.166, 6.0, 5.0, 2.233, 4.666, 5.667];Minimax Algorithm
[(3, 0), (0, 1), (1, 1), (1, 6), (6, 6), (6, 5), (5, 3), (3, 3), (3, 2), (2, 2)];1;1;(3, 4);[4.5, 6.333, 7.0, 5.666, 8.0, 5.0, 5.833];Greedy Algorithm
[(4, 3), (3, 0), (0, 1), (1, 1), (1, 6), (6, 6), (6, 5), (5, 3), (3, 3), (3, 2), (2, 2)];0;1;(0, 2);[4.0, 6.333, 7.5, 5.666, 8.0, 5.0, 5.833];Greedy Algorithm
[];0;1;(4, 4);[1.286, 2.286, 1, 2, 2.858, 1.286, 3];Minimax Algorithm
[(4, 4)];2;2;(4, 6);[2.333, 2.333, 3.333, 1, 3.999, 2.6660000000000004, 2.6660000000000004];Greedy Algorithm
[(4, 4), (4, 6)];2;2;(6, 6);[1.333, 2.333, 1.167, 2, 3.999, 1.5, 4.334];Minimax Algorithm
[(4, 4), (4, 6), (6, 6)];1;1;(0, 6);[3.1999999999999997, 2.8, 3.333, 1.4, 4.199999999999999, 2.733, 3.6660000000000004];Greedy Algorithm
[(4, 4), (4, 6), (6, 6), (6, 0)];1;1;(2, 4);[3.2, 2.7329999999999997, 2.2, 3.0, 4.066000000000001, 1.5, 5.7669999999999995];Minimax Algorithm
[(2, 4), (4, 4), (4, 6), (6, 6), (6, 0)];3;1;(0, 2);[3.1999999999999997, 2.8, 4.5, 1.65, 5.2, 2.733, 3.583];Greedy Algorithm
[(2, 4), (4, 4), (4, 6), (6, 6), (6, 0), (0, 2)];2;2;(2, 5);[3.1999999999999997, 2.8, 4.5, 2.15, 5.3, 3.5, 3.75];Greedy Algorithm
[(2, 4), (4, 4), (4, 6), (6, 6), (6, 0), (0, 2), (2, 5)];2;2;(0, 5);[5.001, 3.0, 4.334, 3.334, 4.333, 2.5, 5.834];Minimax Algorithm
[(2, 4), (4, 4), (4, 6), (6, 6), (6, 0), (0, 2), (2, 5), (5, 0)];1;0;(1, 2);[5.001, 3.334, 4.5, 2.417, 5.834, 4.5, 3.75];Greedy Algorithm
[(1, 2), (2, 4), (4, 4), (4, 6), (6, 6), (6, 0), (0, 2), (2, 5), (5, 0)];1;0;(1, 6);[6.0, 4.333, 5.167, 3.667, 4.666, 2.833, 6.0];Minimax Algorithm
[(6, 1), (1, 2), (2, 4), (4, 4), (4, 6), (6, 6), (6, 0), (0, 2), (2, 5), (5, 0)];0;0;(3, 6);[6.0, 4.333, 5.5, 5.0, 4.666, 3.833, 6.0];Minimax Algorithm
[(3, 6), (6, 1), (1, 2), (2, 4), (4, 4), (4, 6), (6, 6), (6, 0), (0, 2), (2, 5), (5, 0)];1;0;(3, 4);[9.0, 6.0, 4.6, 4.75, 8.0, 5.1, 5.949999999999999];Greedy Algorithm
[];0;0;(1, 1);[2.286, 4.144, 2.286, 2, 1.286, 0.286, 3];Minimax Algorithm
[(1, 1)];0;0;(1, 6);[2.572, 4.144, 2.286, 2.286, 1.286, 0.572, 3.858];Minimax Algorithm
[(1, 1), (1, 6)];0;0;(4, 6);[3.001, 4.287, 2.715, 2.715, 2.716, 0.572, 3.858];Minimax Algorithm
[(1, 1), (1, 6), (6, 4)];0;2;(4, 4);[2.0, 4.0, 3.0, 1.5, 5.0, 4.5, 2];Greedy Algorithm
[(1, 1), (1, 6), (6, 4), (4, 4)];0;2;(1, 3);[2.9050000000000002, 4.191000000000001, 2.952, 3.3320000000000007, 3.332, 0.905, 3.9050000000000002];Minimax Algorithm
[(3, 1), (1, 1), (1, 6), (6, 4), (4, 4)];1;1;(3, 3);[2.167, 5.167, 3.8339999999999996, 4.667999999999999, 5.668, 5.167, 2.667];Greedy Algorithm
[(3, 3), (3, 1), (1, 1), (1, 6), (6, 4), (4, 4)];1;1;(0, 3);[3.1999999999999997, 4.372, 3.019, 4.399, 3.6, 0.905, 4.019];Minimax Algorithm
[(0, 3), (3, 3), (3, 1), (1, 1), (1, 6), (6, 4), (4, 4)];1;1;(0, 5);[3.5, 5.5, 4.167, 5.834, 7.0, 5.5, 3.167];Greedy Algorithm
[(5, 0), (0, 3), (3, 3), (3, 1), (1, 1), (1, 6), (6, 4), (4, 4)];3;1;(4, 5);[3.5, 5.5, 4.167, 5.834, 7.0, 5.5, 3.167];Greedy Algorithm
[(5, 0), (0, 3), (3, 3), (3, 1), (1, 1), (1, 6), (6, 4), (4, 4), (4, 5)];2;2;(2, 5);[3.5, 6.0, 5.0, 6.167, 7.0, 5.5, 3.167];Greedy Algorithm
[(5, 0), (0, 3), (3, 3), (3, 1), (1, 1), (1, 6), (6, 4), (4, 4), (4, 5), (5, 2)];2;2;(2, 6);[4.8, 5.086, 4.019, 5.7330000000000005, 4.6, 6.0, 6.0];Minimax Algorithm
[(5, 0), (0, 3), (3, 3), (3, 1), (1, 1), (1, 6), (6, 4), (4, 4), (4, 5), (5, 2), (2, 6)];1;0;(5, 5);[5.5, 6.5, 6.0, 8.0, 7.0, 8.0, 9.0];Greedy Algorithm
[];0;0;(2, 2);[2.286, 0.286, 3.144, 2.286, 3, 2, 1.286];Greedy Algorithm
[(2, 2)];0;0;(2, 5);[1.666, 2.333, 3.332, 2.333, 2, 3.6660000000000004, 2.666];Minimax Algorithm
[(2, 2), (2, 5)];1;2;(2, 4);[2.619, 0.286, 4.144, 2.286, 3.333, 3.6660000000000004, 1.952];Greedy Algorithm
[(4, 2), (2, 2), (2, 5)];1;2;(3, 5);[1.666, 2.733, 4.399, 2.8, 3.4, 3.6660000000000004, 3.0660000000000003];Minimax Algorithm
[(4, 2), (2, 2), (2, 5), (5, 3)];2;2;(4, 5);[2.486, 0.6859999999999999, 4.258, 3.8, 3.333, 4.4, 1.819];Greedy Algorithm
[(5, 4), (4, 2), (2, 2), (2, 5), (5, 3)];2;2;(3, 4);[1.583, 2.733, 4.399, 2.8, 4.25, 4.5, 2.833];Minimax Algorithm
[(5, 4), (4, 2), (2, 2), (2, 5), (5, 3), (3, 4)];1;1;(0, 4);[3.5, 1.186, 4.4719999999999995, 4.8, 4.333, 4.75, 1.869];Greedy Algorithm
[(5, 4), (4, 2), (2, 2), (2, 5), (5, 3), (3, 4), (4, 0)];1;1;(0, 6);[2.666, 3.4000000000000004, 4.733, 2.8, 5.667, 5.0, 4.668];Minimax Algorithm
[(5, 4), (4, 2), (2, 2), (2, 5), (5, 3), (3, 4), (4, 0), (0, 6)];1;1;(5, 5);[4.333, 1.853, 4.853, 4.8, 4.667, 5.0, 4.668];Greedy Algorithm
[(5, 5), (5, 4), (4, 2), (2, 2), (2, 5), (5, 3), (3, 4), (4, 0), (0, 6)];1;1;(6, 6);[2.833, 3.733, 5.066, 2.8, 6.0, 6.5, 6.0];Minimax Algorithm
[(5, 5), (5, 4), (4, 2), (2, 2), (2, 5), (5, 3), (3, 4), (4, 0), (0, 6), (6, 6)];0;1;(3, 6);[4.5, 1.953, 4.952999999999999, 5.0, 4.667, 5.0, 5.501];Greedy Algorithm
[(5, 5), (5, 4), (4, 2), (2, 2), (2, 5), (5, 3), (3, 4), (4, 0), (0, 6), (6, 6), (6, 3)];0;1;(1, 5);[4.833, 10.0, 8.333, 7.0, 6.0, 6.5, 8.0];Minimax Algorithm
[(1, 5), (5, 5), (5, 4), (4, 2), (2, 2), (2, 5), (5, 3), (3, 4), (4, 0), (0, 6), (6, 6), (6, 3)];0;1;(0, 3);[9.0, 12.0, 9.167, 7.5, 4.667, 7.5, 7.834];Greedy Algorithm
[];0;1;(3, 3);[1, 2, 1, 3.286, 2, 3.286, 1];Greedy Algorithm
[(3, 3)];0;1;(3, 6);[2.333, 3, 3.333, 4.167, 1.333, 0.167, 2.999];Minimax Algorithm
[(3, 3), (3, 6)];2;1;(3, 4);[1.333, 2, 1.666, 4.286, 2.9990000000000006, 3.619, 2.9989999999999997];Greedy Algorithm
[(4, 3), (3, 3), (3, 6)];2;1;(1, 6);[2.733, 3.4, 3.733, 5.167, 3.1999999999999997, 0.5670000000000001, 3.066];Minimax Algorithm
[(4, 3), (3, 3), (3, 6), (6, 1)];1;2;(0, 4);[2.6, 3.4, 1.666, 4.286, 2.9990000000000006, 4.219, 4.266];Greedy Algorithm
[(0, 4), (4, 3), (3, 3), (3, 6), (6, 1)];1;2;(1, 2);[4.5, 3.5, 4.0, 5.167, 4.3, 1.0670000000000002, 3.4];Minimax Algorithm
[(0, 4), (4, 3), (3, 3), (3, 6), (6, 1), (1, 2)];0;1;(2, 5);[3.0, 4.75, 2.6660000000000004, 4.5, 3.1660000000000004, 4.5, 4.416];Greedy Algorithm
[(0, 4), (4, 3), (3, 3), (3, 6), (6, 1), (1, 2), (2, 5)];0;1;(0, 3);[5.0, 3.5, 5.0, 6.0, 4.9, 4.0, 3.4];Minimax Algorithm
[(1, 3), (3, 0), (0, 4), (4, 3), (3, 3), (3, 6), (6, 1), (1, 2), (2, 5)];1;2;(1, 4);[5.5, 4.5, 5.5, 7.5, 6.5, 5.5, 4.0];Minimax Algorithm
[(4, 1), (1, 3), (3, 0), (0, 4), (4, 3), (3, 3), (3, 6), (6, 1), (1, 2), (2, 5)];0;2;(1, 5);[3.917, 5.5, 3.333, 5.667, 6.0, 5.334, 5.083];Greedy Algorithm
[];0;0;(5, 6);[1, 2, 0.143, 2, 2, 3, 4.143];Greedy Algorithm
[(5, 6)];0;0;(4, 6);[3.333, 2, 2.333, 1, 2.666, 4, 2];Minimax Algorithm
[(5, 6), (6, 4)];2;2;(4, 5);[1, 2, 0.143, 2, 3, 3, 5.143];Greedy Algorithm
[(5, 6), (6, 4), (4, 5)];2;2;(2, 5);[3.333, 2.4, 3.5999999999999996, 1.4, 3.733, 5, 2.4];Minimax Algorithm
[(5, 6), (6, 4), (4, 5), (5, 2)];1;0;(3, 5);[1.4, 3.0, 3.4, 3.4, 3.6, 4, 5.6];Greedy Algorithm
